Review,y_rasa,c_rasa,y_pelayanan,c_pelayanan,y_tempat,c_tempat,y_harga,c_harga
Sebenarnya siapa yg gak suka sama mcd dan stuju kalau makanannya enak krn kita sudah terbiasa dgn rasanya. Sayangnya kasir mcd kemarin product knowledge nya sangat kurang. Garagara dia salah kasih tau saya . Saya jadi pesen yg bukan saya,1,1,-1,1,0,0,0,0
"Tempat paling enak berkumpul bersama keluarga ketika sudah penat dengan masakan yang itu saja. Fasilitas OK, menunya favorit dari sejak saya kecil",1,1,0,0,1,1,0,0
"Rasa makanan di sini benar-benar mengecewakan, tidak sesuai harapan. Emang si harganya murah tapi makanannya mengecewakan",-1,1,0,0,0,0,1,1
Tempatnya luas dan cocok buat nongkrong. pelayanannya semoga bisa lebih baik lagi,0,0,0,1,0,1,0,0
"Restoran paling the best menurut aku.
  Makanannya enak, pelayanannya ramah, pegawainya pada cepat saat layani pelanggan.",1,1,1,1,0,0,0,0
Harga makanan di sini sungguh tidak wajar untuk kualitas yang buruk.,-1,1,0,0,0,0,-1,1
"Free wifi pastinya poin utama wkwk, tempatnya nya selalu penuh walaupun weekday. Pesen dari aplikasi biar dapet potongan tambahan",0,0,0,0,-1,1,0,0
"Terlalu lama menunggu makanannya, mana makanannya ga enak lagi, tempatnya juga ga enak buat makan kecil dan berisik",-1,1,-1,1,-1,1,0,0
"Salah satu makanan cepat saji favorit saya karena hidangan khasnya seperti sup ayam dan kentang goreng keriting. Tempatnya selalu ramai di akhir pekan, mungkin harus menunggu lama untuk pesanannya, tapi worth to wait kok.",0,0,-1,1,0,1,0,0
"MC Donald's salah satu restoran favorit keluarga kami, banyak pilihan menu dan tempatnya nya sangat nyaman baik untuk anak maupun orangtua seperti kami.
  Tepungnya crunchy dan ayam nya sangat juicy",1,1,0,0,1,1,0,0
"makanannya enak,tempatnya nya juga nyaman pkonya rekomendasi banget buat santai bareng seseorang deh",1,1,0,0,1,1,0,0
Tempatnya cukup oke dan sederhana. Rasa makanannya juara,1,1,0,0,0,1,0,0
"Tempat parkir sangat sempit, ruangan juga kecil, tdk ada playground",0,0,0,0,-1,1,0,0
"Makanan di sini enak sekali, tetapi pelayanan sangat lambat dan mengecewakan.""",1,1,-1,1,0,0,0,0
Pelayanan petugas kebersihan Sangat Buruk Sekali terhadap pengunjung. Sehingga rencana makan di tempatnya kami batalkan... kami sekeluarga berlima kecewa sekali terhadap sikap dan pelayanan kebersihan...,0,0,-1,1,-1,1,0,0
"Panas,sempit,lagi peak hour lantai 3 nya ga di buka padahal udah full banget pas itu,tapi kalo buat rasa makanannya standar mcd pada umumnya",0,1,0,0,-1,1,0,0
Restoran ini terlalu mahal untuk kualitas makanan yang mereka sajikan.,0,1,0,0,0,0,-1,1
"makanan enak dan harga yang sangat terjangkau. Pelayanan ramah, tapi lumayan lambat. ",1,1,0,1,0,0,1,1
"Pelayanannya lama banget, cemberut dan gak ramah. Harga juga mahal banget, agak nyesel datang ke sini",0,0,-1,1,0,0,-1,1
"Nggak puas sama rasanya, tempatnya panas, pelayanannya lambat, tapi harga oke.",-1,1,-1,1,-1,1,1,1
"Rasanya biasa saja, tidak ada yang istimewa dari makanan di sini. Tempatnya sangat tidak nyaman, terlalu bising dan kotor.",0,1,0,0,-1,0,0,0
Makanan yang disajikan tidak sepadan dengan harganya yang selangit.,-1,1,0,0,0,0,-1,1
"Meskipun pelayanannya ramah, rasa makanannya sangat tidak enak dan terlalu mahal.",-1,1,1,1,0,0,-1,1
"Tempat ama pelayanan ny ga masalah ,yg masalah dengan Parkiran.Skrng kita masuk parkiran GRATIS, masuk kluar mobil dengan sendiri tanpa bantuan tukang parkir.Pas di pintu kluar ,kaca mobil aq diketok ato dipukul dengan KENCANG.Mksd nya apa",0,0,0,1,0,1,0,0
"Makanan di sini tidak enak, terlalu berminyak dan bumbunya tidak meresap. Pelayanannya juga kurang ramah. Tempatnya kotor dan tidak nyaman, saya tidak betah. Ya harganya murah si",-1,1,-1,1,-1,1,1,1
Buat pengguna aplikasi cashback dapatkan diskon 10% + 50% stiap rabu jk berbelanja di Mc D,0,0,0,0,0,0,1,1
"Tempatnya ramai , pelayannya ramah , cocok utk makan bersama keluarga",0,0,1,1,0,1,0,0
"Sering ke sini, tapi untuk dine in, baru kali ini ??. Ternyata disini ada 3 lantai. Dan semua dindingnya dilapisi kaca sehingga tembus pandang keluar. Pelayannya sangat ramah. Promo-nya juga sering banget??.",0,0,1,1,1,1,1,1
"Tempatnya enak, dekat dengan halte busway transjakarta. Untuk makanan dan fasilitas seperti yang ada di Mcd pada umumnya",0,1,0,0,1,1,0,0
"Makanannya hambar banget, kayak makan nasi tanpa garam. Tempatnya juga kurang nyaman, sempit.",-1,1,0,0,-1,1,0,0
"Pelayanannya memuaskan, makanannya lezat. Pokok e Oke lah",1,1,1,1,0,0,0,0
"Makanannya enak banget, tapi tempatnya nggak nyaman dan pelayanannya lama.",1,1,-1,1,-1,1,0,0
"Pelayanannya ramah, tapi makanannya hambar dan gak enak, harga juga terlalu mahal.",-1,1,1,1,0,0,-1,1
Tempat bagus dan makanan enak.. Sangat rekomendasi banget,1,1,0,0,1,1,0,0
"Tempatnya bersih, makanannya enak, lokasi strategis. Cocok untuk nongkrong bareng sama teman-teman, apalagi ajak keluarga kesini pas banget, favorite menu kentang goreng tetap renyah, mcdonald's very very the best",1,1,0,0,1,1,0,0
"Tempat makannya enak adem, cuma rame banget udh gt space lantai 1 nya kecil plus buat order makanan juga, kalau harus naik ke lantai 3 lelahnya bukan main, tipsnya minta tolong pramusajinya buat dibawakan makanan kalau makannya di lt.3",0,0,0,0,0,1,0,0
"semua makananx enak enak, jenis makanan apa aja lengkap,
 Pelayanan cukup memadai, tapi agak lambat.
  suasananya ramai juga, udarax sejuk cocok untuk kaum mudah mudih yang lagi berlibur,.",1,1,0,1,1,1,0,0
Harga makanan di sini sangat berlebihan dibandingkan dengan kualitasnya.,0,0,0,0,0,0,-1,1
Harganya terlalu tinggi untuk makanan yang rasanya biasa saja.,0,1,0,0,0,0,-1,1
"Rasa makanan standar - cukup enak dan harga terjangkau. Mcflurry selalu hadir dengan beberapa variasi, ayam sudah banyak kemajuan dalam rasa dan potongan yg lebih besar - jagonya ayam harus waspada.",0,1,0,0,0,0,1,1
Harga yang dibayar tidak sebanding dengan rasa makanan.,0,1,0,0,0,0,-1,1
"Makanannya enak, nyaman, layanan baik, bersih dan suasana lumayan kondusif untuk yang suka bawa anak.",1,1,1,1,0,1,0,0
Makanan yang disajikan hambar dan tidak enak sama sekali. Pelayanannya juga lama banget. Dan yang paling parah tempatnya kotor bangett!!,-1,1,-1,1,-1,1,0,0
"Lumayan ada promo beli paket panas 2 Drive thru cuma 19K, pelayanan lumayan membantu",0,0,0,1,0,0,1,1
"Tempatnya terlalu berisik, harga bisa dibilang terjangkau, walau makanannya hambar dan kurang enak.",-1,1,0,0,-1,1,1,1
"Makanan terlalu pedas, padahal pesan yang gak pedas. Tempatnya sempit.",-1,1,0,0,-1,1,0,0
Porsinya kecil banget buat harga segitu. Pelayanannya juga gak ramah.,0,0,-1,1,0,0,-1,1
"Ayamnya sangat krispi di luar dan lembut di dalam. Saus yang mereka gunakan memiliki kombinasi rasa manis dan pedas yang sempurna. Selain itu, pelayanan di sini juga sangat baik; stafnya ramah dan cepat dalam melayani.",1,1,1,1,0,0,0,0
Pelayanan baik tapi lumayan lama karena pengunjung selalu ramai. Rasa lumayan bisa dinikmati. harga relatif dan sesuai dengan rasanya,0,1,0,1,0,0,0,1
"Pesen nasi bulgogi, padahal mah itu daging yang di hamburger di potong-potong terus di tambahin saus bulgogi, rada kecewa dengan ini, tapi kalau breakfast time gak pernah mau yang lain pasti bubur ayam, enaaaaak banget terus porsinya gede buat saya xD",0,1,0,0,0,0,0,0
ayamnya besar dan rasanya enak tapi agak mahal jika dibanding brand ayam yg lain...pelayanan oke.,1,1,0,1,0,0,-1,1
"Harga gak masuk akal, makanan datang lama dan rasanya gak enak.",-1,1,-1,1,0,0,-1,1
"Pelayanannya buruk dan tempat tidak nyaman, tapi rasa makanannya enak dan harganya murah",1,1,-1,1,-1,1,1,1
Enak si buat nongkrong sambil nugas. Makanannya pada umumnya. Tapi tempatnya nya yang strategis enak banget si...,0,1,0,0,1,1,0,0
"Lokasinya sulit dijangkau dan tidak ada petunjuk arah yang jelas, tapi untuk harganya juga memberikan kualitas, sepadan. ",0,0,0,0,-1,1,0,1
"trauma makan di sini wcnya jorok banget abis makan ngeliat kuning kuning di wc tolong ditingkatkan lagi ya kebersihannya, terus pengunjung tuh kalo dateng jangan lupa di flush,KEBERSIHAN SEBAGIAN DARI IMAN TAU",0,0,0,0,-1,1,0,0
"Tempatnya kotor, harga terlalu tinggi, pelayanannya juga lambat",0,0,-1,1,-1,1,-1,1
Makanan di restoran ini tidak sebanding dengan harga mahal yang mereka tetapkan.,-1,1,0,0,0,0,-1,1
"Tempatnya tinggi berlantai, tapi tidak terlalu besar. Makanan di sini di antar tidak ambil sendiri seperti cabang Mcd lainnya.",0,0,0,0,0,1,0,0
"tempatnya bersih banget, Pelayanan pegawainya standar, nggak terlalu ramah.",0,0,0,1,1,1,0,0
"Selalu langganan mcd drive thru disini, promo mcd selalu bervariasi dan menguntungkan terutama kalau yg pakai aplikasi cashback double untung nya krn tiap rabu selalu ada cashback sampai akhir tahun 2020 ntah nanti tetap diperpanjang atau",0,0,0,0,0,0,1,1
Harga yang dibayar tidak sesuai dengan porsi dan kualitas makanan.,0,1,0,0,0,0,-1,1
"Pelayanannya lama banget, sampe bosen nunggu. Rasa makanan biasa.",0,1,-1,1,0,0,0,0
"Mantap sekali, rasa yg pas harga hemat",0,1,0,0,0,0,1,1
"Tempatnya sering penuh, jd berisik bgt..
  Untuk makanannya ya sama lah ya kyk outlet yg lain..
  Tp untuk penyajian matchagatto gak sama kyk yg lainnya..",0,1,-1,1,-1,1,0,0
"Selalu enak, pokoknya kalo mau makan ayam ya pilihan terbaiknya McDonald's, yang dibubat pelayanan nya ramah dan cepat juga",1,1,1,1,0,0,0,0
"Ramai sekali oleh ojek Online, rasa ayamnya saya rasa agak berbeda dibanding beberapa store lainnya yg disini agak kurang.",-1,1,0,0,0,0,0,0
Saya merasa rugi membayar harga tinggi untuk makanan yang tidak memuaskan.,-1,1,0,0,0,0,-1,1
Rasa makanan tidak sepadan dengan harga yang harus dibayar.,-1,1,0,0,0,0,-1,1
"Suka banget dengan kriuk ayam McD terkhusus bagian kulitnya, suasana nyaman dan bagus untuk ditempatnya i bersantai, diskusi atau kerjakan tugas bareng teman.",1,1,0,0,1,1,0,0
tempatnya nyaman banget makanan nya juga enak harga nya juga hemat pokok nya rekomendasi banget buat kalian,1,1,0,0,1,1,1,1
"Makanannya nikmat dan otentik, pelayanan cukup baik dan ramah, tempatnya sangat cocok untuk kerja dan berkumpul maupun hanya sekedar makan",1,1,0,1,0,1,0,0
McD tetep jadi favorit dibanding fast food ayam lainnya.,0,0,0,0,0,0,0,0
"Rasa makanannya kurang, dan harga yang ditawarkan benar-benar tidak sesuai.",-1,1,0,0,0,0,-1,1
"Bagus cuma sering general cleaning dan jadi tutup jam 12 malam jadi harus hati"" nanti di minta take away soalnya kalo udah mau jam clossing",0,0,0,0,0,0,0,0
"Pelayanan nya bagus,pegawai nya ramah2&murah senyum
  Harga nya sesuai dengan kantong mahasiswa.suasana resto nya sangat adem&bnyak2 buat spot selfie",0,0,1,1,1,1,1,1
"Hadehh bikin mood ancur makan disitu rasa ayamnya agak sedikit gosong, harga mahal dikasih sayap daging sedikit, menu bru yg ada telurnya lama bngt. Yakali masak telur smpe nasinya udah habis bru datang hadehhh bikin gak selera makan",-1,1,-1,1,0,0,-1,1
restoran cepat saji terbaik yang selalu menjadi pilihan saya ketika lapar. Pelayanan cepat professional dan ramah. Menu nya juga enak enak dan siap kapan saja selama 24 jam.,1,1,1,1,0,0,0,0
"Tempatnya cukup oke buat sekedar makan dan nongkrong, pelayanan ramah",0,0,1,1,0,1,0,0
Favorit ayam pedesnya dan dadar telur tapi sayang sekarang ga boleh pilih bagian ayam nya pdhl saya suka paha atas nya .. jadi kl beli selalu rebutan sama misua ??,0,1,0,0,0,0,0,0
"Harga mahal, rasa makanan gak enak. Tempatnya pengap. Cuma pelayanannya baik si",-1,1,1,1,-1,1,-1,1
"Tempat makan dan nongkrong yg nyaman namun saking ramenya meja sering penuh dan kalopun ada tempatnya kosong blom dibersihkan pelayannya, semoga dapat lebih baik lagii",0,0,-1,1,1,1,0,0
"Harga murah tapi rasanya ga enak, tempatnya kotor dan pelayanannya kurang memuaskan.",-1,1,-1,1,-1,1,1,1
"pelayanan sangat baik, dan rasa makanan sangat pas, saya sangat tertarik untuk datang kembali",1,1,1,1,0,0,0,0
"Harga mahal, porsi kecil. Rasa juga gak sebanding.",-1,1,0,0,0,0,-1,1
"Tempatnya lumayan nyaman dan bersih walau agak sumpek dan ramai, makanannya agak hambar tapi masih bisa dinikmati. harga bersahabat dan banyak promo",0,1,0,0,0,1,1,1
"Rasa makanannya enak, tapi pelayan tidak teliti dalam bekerja, barang tidak dimasukkan padahal tertera di struk pembayaran",1,1,-1,1,0,0,0,0
"Meskipun pelayanannya cepat, rasanya sangat mengecewakan dan terlalu mahal.",-1,1,1,1,0,0,-1,1
"Selalu suka makanannya karena enak dan dibuat dari bahan berkualitas. Pelayanan cukup memuaskan, tidak terlalu sigap tapi responsif",1,1,0,1,0,0,0,0
Tempat luas tapi lumayan ramai dan berisik. rasa makanannya enak pas banget untuk keluarga..,1,1,0,0,0,1,0,0
Tempat makan yg punya pelayanan bagus dan juga kebersihan tempatnya tetap dijaga walau setiap hari ramai banget,0,0,1,1,0,1,0,0
Harga di aplikasi dan di restoran gak jauh berbeda. Rasa ayam yang spicy kurang pedas,0,1,0,0,0,0,0,1
Tempatnya terbilang cukup strategis dan nyaman. Kebersihan juga diperhatikan dengan baik dan pelayanannya ramah. Ramah anak juga.,0,0,1,1,0,1,0,0
Tempatnya lumayan nyaman walau agak semput. Kalau soal makanan rasanya sama dari dulu gak berubah,0,1,0,0,0,1,0,0
"Gimana sih pelayanannya cuek dan jutek banget, enggak bisa melayani pelanggan dengan baik. Tempatnya bersih tapi lumayan ramai dan bising",0,0,-1,1,0,1,0,0
Pelayanannya ramah dan tempatnya cukup cozy untuk nongkrong dan makan bersama,0,0,1,1,0,1,0,0
tempatnya aman walau sangat ramai dan bising. rasa makanannya lezat.,1,1,0,0,0,1,0,0
"Restauran ini lumayan nyaman untuk di jadikan tempatnya kumpul bersama keluarga, dikota bandung yg dingin dan bersahabat. Harga juga sesuai kantong, dekat kemana mana dan cocok bagi kita semua",0,0,0,0,0,1,0,1
"makanannya lengkap dan enak banget, pelayanan juga ramah dan cepat. pokoknya solusi untuk semua orang saat kelaparan deh. Lokasi tempat selalu ramai. Ada tempatnya drive true juga kalo ga mau turun dari kendaraan its ok",1,1,1,1,0,1,0,0
"Makan ditempatnya dan take away sama2 enak, suasana tempat lumayan bagus, cocok untuk tempat makan bareng keluarga, pacar atau gebetan",1,1,0,0,0,1,0,0
"Porsinya lumayan dan cukup enak, harga sesuai, tapi pelayanannya kurang ramah dan lama banget",0,1,-1,1,0,0,0,1
"Pelayanan yang sangat ramah, sangat cepat dan tempatnya lumayan cocok untuk makan bersama teman, keluarga maupun pasangan",0,0,1,1,0,1,0,0
Menu baru terlalu manis rasanya. Harganya juga benar-benar menguras kantong tanpa memberikan kepuasan.,-1,1,0,0,0,0,-1,1
Pelayanan Bagus. Kakak pelayanannya ramah. Tempat lumayan baik dan nyaman untuk makan bersama,0,0,1,1,0,1,0,0
"Tempatnya luas dan pemesanan makanannya sudah modern, sayangnya ac nya tidak dinyalakan jadi terasa panas di ruangannya, sudah bilang ke pelayan dan lambat banget responnya",0,0,-1,1,0,1,0,0
"Tempat nongkrong andalan yang cukup nyaman, tapi untuk rasa makanannya terlalu keasinan",-1,1,0,0,0,1,0,0
Pelayanan lama dan gak ramah. Tempatnya juga lumayan ramai dan bikin agak sumpek,0,0,-1,1,0,1,0,0
Pelayanan lambat dan makanannya biasa aja tidak ada yang spesial tapi harga cukup terjangkau,0,1,-1,1,0,0,1,1
"Pelayanan pemesanan digital memudahkan konsumen untuk bertransaksi, harganya juga murah suka ada diskon. Pokoknya rekomended sekali",0,0,1,1,0,0,1,1
"untuk memesan harus mengantri dulu, lumayan lama juga menunggunya",0,0,0,1,0,0,0,0
"pengalaman buruk dapat makanan yang rasa dagingnya agak aneh dan bau. pelayanan lama, pelayan tidak memakai masker dalam bekerja. Sangat mengecewakan",-1,1,-1,1,0,0,0,0
"Saya lumayan puas dengan rasa makanannya, tempatnya cukup cocok untuk nongkrong",0,1,0,0,0,1,0,0
"Makanannya datangnya lama, pas dateng ternyata rasanya biasa aja. Pelayanannya juga gak oke.",0,1,-1,1,0,0,0,0
"Tempat lumayan bersih walaupun agak sumpek, pelayanan cukup ramah tapi gak terlalu sigap",0,0,0,1,0,1,0,0
"Tempat lumayan oke, standar lah. Pelayanan lumayan cepat walaupun kurang ramah",0,0,0,1,0,1,0,0
"Tempatnya lumayan buat nongkrong, biasanya rame apalagi weekend. Spacenya memang ga terlalu luas.",0,0,0,0,0,1,0,0
"Pesanan diantar agak lama, tapi lumayan ramah sih pegawainya. Tempat lumayan luas walau agak ramai",0,0,0,1,0,1,0,0
"Tempat lumayan nyaman, buat rasa makanan stabil sih dari tahun ke tahun ga berubah.",0,1,0,0,0,1,0,0
"Tempatnya lumayan tapi gak terlalu bagus, rasa makanannya buruk dan harganya terlalu mahal.",-1,1,0,0,0,1,-1,1
Saya merasa dicurangi dengan harga yang sangat mahal untuk makanan yang tidak enak.,-1,1,0,0,0,0,-1,1
Lokasi tempat lumayan strategis. Makanan segar dan hangat. Lumayan bagus untuk dijadikan tempat meeting,1,1,0,0,0,1,0,0
Pelayannya buruk dan pegawainya sangat tidak sopan. Sangat kecewa sekali makan disini. Makanannya juga ga enak dengan harga yang mahal,-1,1,-1,1,0,0,-1,1
"Tempatnya lumayan lah untuk berkumpul dengan rekan kerja seusai rutinitas kerja sehari-hari, cuma sayangnya karena atapnya dari kaca, jika sore hari sorot matahari masuk kedalam membuat sedikit hilang kenyamanan",0,0,0,0,0,1,0,0
Lumayan nyaman untuk bersantai menikmati weekend dengan keluarga,0,0,0,0,0,1,0,0
"AC ga terlalu dingin jadi tempatnya lumayan panas panasan deh, terus susah banget minta tambah sambelnya dikasih dikit dikit jadi bulak balik atas bawah deh. Semoga cepat ditingkatkan.",0,0,-1,1,0,1,0,0
Pelayan lumayan ramah tapi gak begitu responsif. Harga makanan di restoran ini cukup terjangkau mulai dari 8rb rupiah hingga 80rb rupiah untuk menu paketnya. sangat recomended untuk di kunjungi.,0,0,1,1,0,0,0,1
"Tempatnya luas tapi kotor banget, walau harga murah jadi harus mikir dua kali kalo mau ke sini",0,0,0,0,0,1,1,1
"Pelayanannya sih jelek, tapi tempatnya nyaman banget dan harganya bersahabat.",0,0,-1,1,1,1,1,1
Tempat lumayan lah ya untuk makan bersama keluarga menu pemandangan juga cukup bagus pokoknya,0,0,0,0,0,1,0,0
"tempat enggak luas-luas banget, harganya standar lah sesuai dengan porsi",0,0,0,0,0,1,0,1
harga nya terjangkau dan ramah di kantong. Tempat makannya lumayan luas dan simpel.,0,0,0,0,0,1,1,1
"Pelayanannya sangat memuaskan, tempatnya juga bagus bersih dan wangi",0,0,1,1,1,1,0,0
"Mantap tempatnya, tapi pelayanannya biasa aja ga terlalu sigap. ",0,0,0,1,1,1,0,0
tempatnya butuh perbaikan. mohon segera diperbaiki.,0,0,0,0,0,1,0,0
"Makanannya hambar, kayak kurang bumbu. Karyawannya juga cuek banget ga ramah sama sekali.",-1,1,-1,1,0,0,0,0
"Tempatnya enak, adem dingin. Enak buat santai dan makan bareng teman/keluarga, suasana di lantai 2 nya juga menyegarkan. Asyik. Makanan di sana juga fresh dan enak.",1,1,0,0,1,1,0,0
"Suasana tempatnya kurang nyaman, makanannya biasa aja si, lumayan overprice deh untuk harganya ",-1,1,0,0,-1,1,-1,1
Antrian beli makanan dan minuman di kasir lama banget. Tapi secara keseluruhan tempatnya mudah dijangkau walau gak bagus-bagus banget,0,0,-1,1,0,1,0,0
"makanannya sangat gurih dan lezat, pelayanannya lumayan baik tapi tidak terlalu sigap karena sangat ramai",1,1,0,1,0,0,0,0
"Harga makanan di sini sangat mahal, tapi rasanya sangat mengecewakan.",-1,1,0,0,0,0,-1,1
"Minumannya enak dan mantap, tempatnya bagus tapi kotor. kasirnya cuek banget.",1,1,-1,1,0,1,0,0
"Makanannya enak, untuk harga ya relatif sesuai kualitas sih. Tempatnya biasa aja gak bagus-bagus banget",1,1,0,0,0,1,0,1
"Tempatnya standar lah ya, senang karena harga terjangkau plus dapat cashback dari gopay 20% ",0,0,0,0,0,1,1,1
"Tempatnya ga bagus tapi lumayan sih agak bersih, pelayanannya biasa-biasa aja sih",0,0,0,1,0,1,0,0
"Tempatnya kurang bersih, meja masih kotor. Makanan gak enak.",-1,1,0,0,-1,1,0,0
"tempatnya biasa aja ga ada yang spesial. Makanannya enak, cocok di lidah orang indonesia",1,1,0,0,0,1,0,0
"Pelayanan biasa aja, rasa makanannya lumayan lah ya",0,1,0,1,1,0,0,0
"rasa makanan di sini tidak layak, harga yang dipatok terlalu mahal.",-1,1,0,0,0,0,-1,1
"Selain pelayanannya sangat baik dan ramah, menu yang tersedia pun sangat enak untuk dinikmati",1,1,1,1,0,0,0,0
